variant_id,source_type,source_id,source_field,query_variant
10640,spot,469,description,宽窄巷子和锦里哪个更值得逛？晚上去好玩还是白天去好玩？
10641,spot,469,cultural_context,大同古镇几点开门关门？门票多少钱一张？
10642,spot,469,cultural_context,从成都市区怎么去大同古镇，坐车方便吗？
10643,spot,469,cultural_context,大同古镇好玩吗？里面大概逛多久能逛完？
10644,spot,469,cultural_context,带5岁小孩去大同古镇合适吗？路好不好走？
10645,spot,469,cultural_context,大同古镇那边停车方便吗？有没有推荐的吃饭地方？
10646,spot,469,travel_tips,请问这个古镇是免费进去的吗？大概逛多久比较合适？
10647,spot,469,travel_tips,那边几点开门关门呢？下午去会不会太赶？
10648,spot,469,travel_tips,自驾过去方便不？听说路有点窄，好会车吗？
10649,spot,469,travel_tips,带小孩去玩怎么样？有没有什么适合小朋友的？
10650,spot,469,travel_tips,除了古镇本身，顺路去天台山玩一天够不够？
10651,spot,471,travel_tips,古城一般几点开门，下午去来得及逛完不？
10652,spot,471,travel_tips,这个地方收门票不，大概要多少钱一个人？
10653,spot,471,travel_tips,从郫都城区过去坐哪路公交能到，下车后好找吗？
10654,spot,471,travel_tips,里面主要是看什么呀，带五岁小孩去走起来累不累？
10655,spot,471,travel_tips,周边农家乐吃饭贵不贵，有没有推荐的家常菜？
10656,spot,471,description,成都那些国家级景点一般早上几点开门啊？我想早点去避开人流。
10657,spot,471,description,去成都玩，像武侯祠、杜甫草堂这些国家级景点门票大概多少钱一张？有没有学生票？
10658,spot,471,description,从春熙路出发，怎么坐车去青城山或者都江堰这种国家级景点最方便？
10659,spot,471,description,带五岁的小孩去成都博物馆或者金沙遗址这种地方合适吗？会不会太枯燥？
10660,spot,471,description,成都周边的国家级景点里，哪个更适合喜欢徒步和自然风光的人？好玩吗？
10661,spot,472,description,成都那些风景名胜一般几点开门关门？
10662,spot,472,description,去成都的景点玩，门票大概多少钱一张？
10663,spot,472,description,从春熙路怎么坐车去都江堰或者青城山？
10664,spot,472,description,带三岁小孩去成都的景点，哪个比较轻松不累人？
10665,spot,472,description,宽窄巷子和锦里哪个更值得逛，听说都挺网红，好玩吗？
10666,spot,472,travel_tips,海窝子古镇几点开门，晚上关不关门？
10667,spot,472,travel_tips,去海窝子古镇要买门票吗，大概逛一圈要多久？
10668,spot,472,travel_tips,自驾从成都出发，导航到海窝子古镇怎么走最顺路？
10669,spot,472,travel_tips,带5岁小孩去海窝子古镇玩，有没有适合小朋友的看点？
10670,spot,472,travel_tips,海窝子古镇值不值得专门跑一趟，跟白鹿镇比起来哪个更好玩？
10671,spot,471,cultural_context,西蜀古城几点开门关门啊，门票大概多少钱一张？
10672,spot,471,cultural_context,从成都市区怎么坐车去西蜀古城，方便吗？
10673,spot,471,cultural_context,西蜀古城里面好玩吗，大概要逛多久？
10674,spot,471,cultural_context,带5岁小孩去西蜀古城合适不，有没有什么互动或讲解？
10675,spot,471,cultural_context,西蜀古城和旁边的三道堰是不是可以一起玩，一天够不够？
10676,spot,474,description,成都那些风景名胜一般几点开门啊？
10677,spot,474,description,去成都玩，这些景点门票大概多少钱一张？
10678,spot,474,description,成都的风景名胜都分布在哪些地方，怎么坐车去最方便？
10679,spot,474,description,带5岁小孩去成都的风景名胜逛，有没有特别适合亲子的路线？
10680,spot,474,description,成都的风景名胜到底好不好玩，值不值得专程去一趟？
10681,spot,473,description,成都那些风景名胜一般几点开门啊？
10682,spot,473,description,去都江堰或者青城山这类景点，门票大概多少钱一张？
10683,spot,473,description,从市区怎么坐车去西岭雪山，方便吗？
10684,spot,473,description,带5岁小孩去武侯祠和杜甫草堂合适吗，会不会太无聊？
10685,spot,473,description,成都周边哪个风景名胜最值得玩，一天来回够不够？
10686,spot,473,travel_tips,下午去逛大概要花多长时间啊？
10687,spot,473,travel_tips,这个古镇现在还要收门票不？
10688,spot,473,travel_tips,坐地铁三号线到钟楼站之后，具体换哪路公交能到？
10689,spot,473,travel_tips,带五岁娃去那边玩，会不会太无聊或者走太久？
10690,spot,473,travel_tips,桂湖公园和古镇是挨着的吗，一起逛下来值不值？
10691,spot,472,cultural_context,请问万年古镇几点开门，收不收门票，大概要逛多久？
10692,spot,472,cultural_context,从成都市区怎么去万年古镇最方便，有直达班车吗？
10693,spot,472,cultural_context,带5岁小孩去万年古镇耍合适不，里面路好不好走，有没有儿童能玩的项目？
10694,spot,472,cultural_context,万年古镇里面除了看老街和旧房子，还有啥子好耍的？大概能玩半天还是一天？
10695,spot,472,cultural_context,网上看别人说万年古镇比较冷门，值不值得专门跑一趟？周边还有啥可以一起耍的？
10696,spot,473,cultural_context,升庵古镇早上几点开门？下午关门时间大概是好多？
10697,spot,473,cultural_context,去升庵古镇要门票不？大概好多钱一张？
10698,spot,473,cultural_context,从成都市区咋个坐车去升庵古镇？开车方便不？
10699,spot,473,cultural_context,升庵古镇里头好不好耍？大概逛一圈要多久？
10700,spot,473,cultural_context,带娃娃去升庵古镇合适不？有没有啥子适合娃儿看的东西？
10701,spot,475,travel_tips,这个古镇几点开门关门呢？
10702,spot,475,travel_tips,去那里要门票不，大概多少钱一个人？
10703,spot,475,travel_tips,从青白江城区坐公交过去方便吗，要坐多久？
10704,spot,475,travel_tips,那边主要是看三国文化吗，带小孩去会不会觉得无聊？
10705,spot,475,travel_tips,镇上吃饭方便不，大概能玩几个小时？
10706,spot,474,travel_tips,这个古镇一般早上几点开门喃？
10707,spot,474,travel_tips,去那边耍要不要门票哦，大概好多钱一个人？
10708,spot,474,travel_tips,从成都市区咋个坐车去这个古镇呢？
10709,spot,474,travel_tips,带五岁的小娃娃去逛，方不方便推婴儿车？
10710,spot,474,travel_tips,春秋天去逛一个小时够不够，值不值得专门跑一趟？
10711,spot,474,cultural_context,万岁古城几点开门关门？门票多少钱一张？
10712,spot,474,cultural_context,请问万岁古城怎么去啊？从成都市区坐公交或地铁方便吗？
10713,spot,474,cultural_context,万岁古城里面好玩吗？主要看些什么，大概能逛多久？
10714,spot,474,cultural_context,带小孩去万岁古城合适吗？有没有适合小朋友玩的项目或者要注意的地方？
10715,spot,474,cultural_context,万岁古城停车方便不？附近有没有吃饭的地方，还是需要自己带吃的？
10716,spot,475,description,成都那些风景名胜区一般几点开门、几点关门啊？
10717,spot,475,description,去成都的风景名胜玩一圈大概要花多少钱，门票贵不贵？
10718,spot,475,description,从春熙路怎么坐车去这些风景名胜区，方便吗？
10719,spot,475,description,带小孩去这些地方逛，有没有适合亲子游的路线或活动？
10720,spot,475,description,成都的风景名胜到底好不好玩，值不值得专门安排一天去打卡？
10721,spot,475,cultural_context,弥牟古镇的旱八阵图遗址早上几点开门？门票多少钱一个人？
10722,spot,475,cultural_context,从成都市区怎么坐车去弥牟古镇？打车过去大概要多久？
10723,spot,475,cultural_context,那个诸葛亮推演兵法的旱八阵图现在还剩多少？现场看着震撼不？
10724,spot,475,cultural_context,带家里老人和小孩去弥牟古镇玩，走起来累不累？遗址附近有吃饭的地方吗？
10725,spot,475,cultural_context,弥牟古镇除了看八阵图，还有哪些三国相关的看点？大概逛半天够不够？
10726,spot,477,travel_tips,这个地方几点开门，早上能去吗？
10727,spot,477,travel_tips,进去耍要门票不，大概好多钱一个人？
10728,spot,477,travel_tips,从郫都区城区咋个坐车过去喃，公交哪一路？
10729,spot,477,travel_tips,里面主要看啥子，光拍照打卡会不会很无聊？
10730,spot,477,travel_tips,带5岁娃儿去耍半天合适不，有没得河边上喝茶歇脚的地方？
10731,spot,480,travel_tips,请问这个地方几点开门，下午去来得及不？
10732,spot,480,travel_tips,这个地方要门票不，还是免费进去随便逛？
10733,spot,480,travel_tips,自驾过去方便吗，导航直接搜哪个名字？
10734,spot,480,travel_tips,里面大概能玩多久，除了看花还有啥好耍的？
10735,spot,480,travel_tips,带三岁小孩去走石板路安不安全，雨天会不会很滑？
10736,spot,477,cultural_context,三道堰古镇那个牌坊几点开门呢？是全天都能看吗？
10737,spot,477,cultural_context,去三道堰古镇看那个标志性牌坊要门票不？大概多少钱一个人？
10738,spot,477,cultural_context,从成都市区怎么坐车去三道堰古镇啊？到了之后牌坊好找吗？
10739,spot,477,cultural_context,三道堰古镇的牌坊和河边风景好玩吗？带家里老人慢慢逛合适不？
10740,spot,477,cultural_context,想周末带小孩去三道堰古镇耍水看牌坊，那边适合亲子游吗？大概能玩多久？
10741,spot,477,description,成都那些热门景点一般几点开门关门啊？我想安排一天的行程。
10742,spot,477,description,去武侯祠、熊猫基地这些地方，门票大概多少钱？有没有学生票或者联票优惠？
10743,spot,477,description,从春熙路出发去都江堰，坐地铁还是大巴方便？大概要多久能到？
10744,spot,477,description,带5岁小孩去成都玩，除了熊猫基地，还有哪些景点适合亲子游？会不会太累？
10745,spot,477,description,青城山和峨眉山哪个更好玩？如果只有一天时间，去哪个更值得？
10746,spot,480,description,成都那些有名的景点一般早上几点开门啊，我想早点去避开人流
10747,spot,480,description,去都江堰或者青城山玩一趟大概要花多少钱，门票加交通加吃饭
10748,spot,480,description,从春熙路怎么坐车去大熊猫繁育研究基地最方便，有直达地铁或公交吗
10749,spot,480,description,带家里老人和小孩去宽窄巷子、锦里这些地方逛，会不会太挤或者不适合
10750,spot,480,description,成都周边有没有那种风景美又不太累、适合周末一日游的景点，求推荐玩法
10751,spot,480,cultural_context,铁溪古村早上几点开门？需要买门票吗，大概多少钱一张？
10752,spot,480,cultural_context,从成都市区怎么过去铁溪古村方便？有直达的公交或旅游专线吗？
10753,spot,480,cultural_context,铁溪古村里面主要看什么？除了老房子和古桥，有没有什么好玩的体验项目？
10754,spot,480,cultural_context,带5岁的小孩去铁溪古村合适吗？里面路好不好走，有没有休息和吃饭的地方？
10755,spot,480,cultural_context,网上都说铁溪古村很原生态，实际去过的朋友觉得值不值得专门跑一趟？大概要玩多久？
10756,spot,482,cultural_context,金沙古镇早上几点开门？关门时间是什么时候？
10757,spot,482,cultural_context,去金沙古镇的门票多少钱一张？老人和小孩有优惠吗？
10758,spot,482,cultural_context,从成都市区怎么坐车去金沙古镇？地铁能到吗？
10759,spot,482,cultural_context,金沙古镇里面好玩吗？大概能逛多久？有没有什么特色表演？
10760,spot,482,cultural_context,带5岁的小朋友去金沙古镇合适吗？有没有适合亲子的互动项目？
10761,spot,482,travel_tips,这个古镇几点开门，白天去逛的话一般要玩多久？
10762,spot,482,travel_tips,进去耍要门票不，还是免费随便逛？
10763,spot,482,travel_tips,这个古镇在成都哪个位置，坐地铁或者公交咋个去方便？
10764,spot,482,travel_tips,里面是不是就是那种老街道，主要看啥子，好不好耍？
10765,spot,482,travel_tips,带起娃儿去逛这个古镇合适不，路好不好走，安不安全？
10766,spot,482,description,成都那些风景名胜一般几点开门关门啊？
10767,spot,482,description,去这些景点玩一圈大概要花多少钱，门票贵不贵？
10768,spot,482,description,这些地方都在成都哪个位置，怎么坐车过去最方便？
10769,spot,482,description,带家里老人和小孩去这些风景名胜合适吗，有没有轻松点的玩法？
10770,spot,482,description,这些景点到底好不好玩，值不值得专门跑一趟，有没有推荐路线？
10771,spot,484,description,成都那些著名景点一般早上几点开门啊？
10772,spot,484,description,去武侯祠和宽窄巷子门票大概多少钱，有没有联票？
10773,spot,484,description,从春熙路怎么坐车去都江堰，大概要多久？
10774,spot,484,description,带5岁小孩去成都玩，哪些景点比较轻松不累人？
10775,spot,484,description,青城山和峨眉山哪个更适合一天来回，风景更好玩吗？
10776,spot,484,cultural_context,古黄鹤桥几点开放？需要买门票吗？
10777,spot,484,cultural_context,从成都市区怎么去泰安古镇的古黄鹤桥，坐车方便吗？
10778,spot,484,cultural_context,带小孩去古黄鹤桥玩合适吗？附近有没有安全的水边可以走走？
10779,spot,484,cultural_context,古黄鹤桥好玩吗？除了看桥，周边还有什么值得逛的？
10780,spot,484,cultural_context,古黄鹤桥离泰安古镇停车场远不远？走多久能到？
10781,spot,485,description,成都那些风景名胜的景点一般早上几点开门啊？
10782,spot,485,description,去青城山或者都江堰玩一趟，门票大概要多少钱？
10783,spot,485,description,从市区怎么坐车去西岭雪山最方便？
10784,spot,485,description,带小孩去成都的旅游景点，像武侯祠或者熊猫基地，合适吗？
10785,spot,485,description,成都周边哪个风景名胜区最好玩，值不值得专门跑一趟？
10786,spot,484,travel_tips,请问这个景点早上几点开门啊？我打算上午去拍照，光线好不好？
10787,spot,484,travel_tips,这里门票好多钱哦？是免费随便进吗，还是要预约？
10788,spot,484,travel_tips,这个古桥具体在哪儿啊？坐公交或者地铁怎么过去方便？
10789,spot,484,travel_tips,里面好玩不？大概逛多久合适？周边路窄不窄，带娃推婴儿车方便不？
10790,spot,484,travel_tips,带老人小孩去安全不？附近好停车吗？大概能玩个把小时不？
10791,spot,485,travel_tips,海窝子古镇那个牌坊是免费随便进的吗？白天大概几点开放呢？
10792,spot,485,travel_tips,去海窝子古镇的牌坊要门票不，大概多少钱一个人？
10793,spot,485,travel_tips,从成都市区怎么坐车去海窝子古镇那个牌坊，有直达公交或者地铁吗？
10794,spot,485,travel_tips,那个牌坊附近除了拍照还有啥好玩的？跟古镇一起逛大概要留多长时间？
10795,spot,485,travel_tips,带五岁小孩去海窝子牌坊那边玩合适吗？周围路好不好推婴儿车？
10796,spot,485,cultural_context,金牌坊几点开门啊？需要买门票不？
10797,spot,485,cultural_context,海窝子古镇的金牌坊具体在哪个位置，从成都坐车怎么去方便？
10798,spot,485,cultural_context,带家里老人小孩去海窝子古镇看金牌坊，路好不好走，里面好玩吗？
10799,spot,485,cultural_context,金牌坊周边除了看牌坊，还有啥子吃的耍的？大概能逛多久？
10800,spot,485,cultural_context,想拍点古风照片，金牌坊那边人多不多，值不值得专门跑一趟？
10801,spot,486,travel_tips,这个景点几点开门？需要买门票吗？
10802,spot,486,travel_tips,请问这个地方具体怎么去？是免费的吗？
10803,spot,486,travel_tips,带小孩去玩合适吗？大概能逛多久？
10804,spot,486,travel_tips,这里好玩吗？和海窝子古镇其他景点离得远不远？
10805,spot,486,travel_tips,那里有没有遮阴的地方？夏天去会不会很晒？
10806,spot,486,description,成都那些风景名胜一般几点开门啊？
10807,spot,486,description,去成都玩，这些风景名胜的门票大概多少钱一张？
10808,spot,486,description,成都的风景名胜怎么去最方便，坐地铁能到吗？
10809,spot,486,description,带小孩去成都的风景名胜逛，合适吗？有没有适合亲子玩的？
10810,spot,486,description,成都的风景名胜到底好不好玩？值不值得专门花一天去逛？
10811,spot,486,cultural_context,瞿上古都牌坊和海窝子那边几点开门啊？想早点去人少点
10812,spot,486,cultural_context,去瞿上古都牌坊和海窝子要门票不？大概好多钱一个人？
10813,spot,486,cultural_context,从成都市区咋个坐车去海窝子那边喃？有直达的公交或地铁吗？
10814,spot,486,cultural_context,瞿上古都牌坊附近除了看牌坊，还有啥子好耍的？带娃儿去能玩大半天不？
10815,spot,486,cultural_context,海窝子那个古蜀王故都遗址好玩吗？值不值得专门跑一趟？适合老年人慢慢逛不？
10816,spot,489,description,成都的城市广场一般几点开放，晚上去会不会关门？
10817,spot,489,description,去天府广场那边坐地铁几号线能到，具体哪个站下？
10818,spot,489,description,成都的城市广场逛一圈大概要多久，适合带小孩去玩吗？
10819,spot,489,description,成都除了天府广场，还有哪些值得逛的城市广场，门票贵不贵？
10820,spot,489,description,春熙路那个广场和天府广场比，哪个更好玩，拍照出片吗？
10821,spot,489,travel_tips,建川博物馆聚落那边几点开门关门啊？红色广场下午去会不会关门？
10822,spot,489,travel_tips,进建川博物馆聚落要不要买门票？听说外面区域免费，是只有博物馆里面才收费吗？
10823,spot,489,travel_tips,建川聚落具体在成都哪个位置？坐地铁或者公交怎么过去方便？
10824,spot,489,travel_tips,红色广场那边拍照好看不？大概能逛多久，值不值得专门跑一趟？
10825,spot,489,travel_tips,带5岁小孩去建川聚落合适吗？里面有没有休息或者吃饭的地方？
10826,spot,489,cultural_context,建川聚落红色广场早上几点开门？需要买门票吗？
10827,spot,489,cultural_context,从安仁古镇走路到建川聚落红色广场大概多远？打车方便不？
10828,spot,489,cultural_context,带家里老人去建川聚落红色广场逛，会不会太累？里面台阶多不多？
10829,spot,489,cultural_context,建川聚落红色广场除了看雕塑和展览，有没有什么互动体验或演出？适合小孩子吗？
10830,spot,489,cultural_context,网上都说建川聚落红色广场很震撼，实际去玩大概要预留多长时间？值不值得专门跑一趟？
10831,spot,497,description,成都那些公园广场一般早上几点开门，晚上几点关门啊？
10832,spot,497,description,带小孩去成都的公园广场玩，有没有什么推荐的项目或者需要注意的？
10833,spot,497,description,成都市区哪个公园广场交通最方便，坐地铁能直接到吗？
10834,spot,497,description,去成都的公园广场逛一圈大概要花多少钱，门票和里面的游乐设施贵不贵？
10835,spot,497,description,成都的公园广场除了散步拍照，还有没有其他好玩的，比如划船或者看表演？
10836,spot,497,cultural_context,糖果乐园早上几点开门，晚上营业到好久哦？
10837,spot,497,cultural_context,去糖果乐园耍一圈大概要花多少钱，门票咋算的？
10838,spot,497,cultural_context,糖果乐园在锦江区哪个位置，坐地铁咋个过去方便不？
10839,spot,497,cultural_context,带三岁多的小娃娃去糖果乐园合适不，里面有没有啥子限制？
10840,spot,497,cultural_context,糖果乐园里面好不好耍，大人陪到耍会不会觉得无聊？
10841,spot,497,travel_tips,请问这个景点几点开门，我们想带娃去玩半天，时间够不够？
10842,spot,497,travel_tips,门票多少钱一张？大人小孩都要买吗，现场能直接买不？
10843,spot,497,travel_tips,我们坐地铁过去方便吗？具体在哪个站下，出站后怎么走？
10844,spot,497,travel_tips,里面游乐设施好玩不？有没有身高限制，四岁的小朋友能玩哪些项目？
10845,spot,497,travel_tips,周末人多不多？工作日去是不是要排队很久，适合带小宝宝去吗？
10846,spot,500,description,成都的旅游景点一般几点开门，关门时间是多久？
10847,spot,500,description,去成都那些热门景点玩一圈大概要花多少钱，门票贵不贵？
10848,spot,500,description,从春熙路怎么坐车去都江堰或者青城山，大概要多久？
10849,spot,500,description,带小孩去成都玩，哪些景点比较合适，有没有亲子友好的项目？
10850,spot,500,description,成都的景点好不好玩，值不值得专门跑一趟，有没有推荐路线？
10851,spot,500,travel_tips,这个公园几点开门啊？早上带娃去会不会太晒？
10852,spot,500,travel_tips,去这里玩要门票不？里面那些滑梯设施是免费随便玩吗？
10853,spot,500,travel_tips,这地方具体在哪儿啊？坐地铁方便吗，还是得开车过去？
10854,spot,500,travel_tips,听说那边有个新修的儿童游乐区，周末带5岁小孩去玩怎么样？人多不多？
10855,spot,500,travel_tips,这个地方到底好不好耍？适合带小娃娃去耍半天不，安全方面有啥要注意的？
10856,spot,502,travel_tips,请问这个地方几点开门，晚上到几点关门？
10857,spot,502,travel_tips,这里要收门票吗，大概多少钱一个人？
10858,spot,502,travel_tips,这个街边游园具体在哪儿，坐地铁或公交怎么过去方便？
10859,spot,502,travel_tips,这个地方好玩吗，值不值得专门跑一趟？
10860,spot,502,travel_tips,带小孩去这里合适吗，有没有什么要注意的？
10861,spot,502,description,成都的公园一般早上几点开门，晚上几点关门啊？
10862,spot,502,description,去人民公园喝茶掏耳朵大概要花多少钱？
10863,spot,502,description,从春熙路怎么坐地铁去浣花溪公园？
10864,spot,502,description,带5岁小孩去成都的公园玩，哪个最适合？有游乐设施吗？
10865,spot,502,description,望江楼公园好玩吗？主要是看竹子还是看古建筑，值不值得专门跑一趟？
10866,spot,500,cultural_context,桂溪公园东区那个儿童滑梯早上几点开门，晚上关门到几点？
10867,spot,500,cultural_context,这个儿童滑梯要门票不，还是免费随便耍？
10868,spot,500,cultural_context,桂溪公园东区的儿童滑梯具体在哪个位置，坐地铁几号线哪个站下最近？
10869,spot,500,cultural_context,带三岁多的小孩去玩那个滑梯合适不，有没有适合小娃娃的低矮滑梯？
10870,spot,500,cultural_context,周末去桂溪公园东区耍滑梯人多不多，排队久不久，值不值得专门跑一趟？
10871,spot,504,description,成都的公园一般早上几点开门，晚上几点关门啊？
10872,spot,504,description,去成都的公园玩要买门票吗，大概多少钱一个人？
10873,spot,504,description,从春熙路怎么坐车去人民公园，大概要多久？
10874,spot,504,description,带5岁小孩去成都哪个公园比较合适，有儿童游乐设施吗？
10875,spot,504,description,成都的公园里能划船或者喝茶吗，周末去会不会很挤？
10876,spot,502,cultural_context,天府立交西游园几点开门关门呢？晚上去亮灯好看不？
10877,spot,502,cultural_context,这个西游园要门票不，还是免费随便逛？
10878,spot,502,cultural_context,坐地铁或者公交咋个去天府立交西游园啊？具体在哪个位置？
10879,spot,502,cultural_context,带五岁娃儿去耍合适不？里面有没得啥子可以互动或者拍照的孙悟空那些？
10880,spot,502,cultural_context,这个地方好玩吗？大概逛多久能耍完，值不值得专门跑一趟？
10881,spot,504,travel_tips,这儿是全天都能进吗？进去踢球或者打篮球要不要另外收钱？
10882,spot,504,travel_tips,请问具体位置在哪儿，坐地铁或者公交怎么过去方便？
10883,spot,504,travel_tips,下午去玩的话人多不多？场地要不要提前预约？
10884,spot,504,travel_tips,带小孩子去合适吗？有没有适合小朋友玩的项目？
10885,spot,504,travel_tips,这个地方好玩吗？周末去的话大概能玩多久？
10886,spot,513,description,成都的公园一般早上几点开门，晚上几点关门？
10887,spot,513,description,成都公园里的游乐设施要单独收费吗，大概多少钱一次？
10888,spot,513,description,带小孩去成都的公园玩，有没有适合亲子活动的项目？
10889,spot,513,description,成都市区哪个公园交通最方便，坐地铁能直接到吗？
10890,spot,513,description,最近去成都公园逛，里面花开了吗，值不值得专门跑一趟？
10891,spot,513,travel_tips,早上几点开门？晚上会不会关门？
10892,spot,513,travel_tips,这个地方要门票吗？大概多少钱一个人？
10893,spot,513,travel_tips,坐地铁或者公交过去方便吗？具体怎么走？
10894,spot,513,travel_tips,里面能骑车或者跑步吗？有没有推荐的游玩路线？
10895,spot,513,travel_tips,带小孩去合适吗？里面有没有卖吃的的地方？
10896,spot,504,cultural_context,美洲时尚体育公园早上几点开门，晚上营业到好久哦？
10897,spot,504,cultural_context,去那儿耍一次大概要花好多钱，门票咋算的？
10898,spot,504,cultural_context,这个公园在成都哪个位置，坐地铁或者公交咋个去方便？
10899,spot,504,cultural_context,里面除了运动还有啥好耍的，适合和朋友去拍照打卡不？
10900,spot,504,cultural_context,带五岁的小娃娃去玩合适不，有没有儿童能耍的项目？
10901,spot,513,cultural_context,瞪羚谷公园早上几点开门，晚上几点关门？
10902,spot,513,cultural_context,去瞪羚谷公园要门票不，大概多少钱一个人？
10903,spot,513,cultural_context,从春熙路坐地铁怎么到瞪羚谷公园，大概要多久？
10904,spot,513,cultural_context,这个公园好玩吗，里面有没有适合拍照或者跑步的地方？
10905,spot,513,cultural_context,带5岁小孩去瞪羚谷公园合适吗，有儿童游乐设施没？
10906,spot,514,description,成都的公园广场一般几点开门关门啊？
10907,spot,514,description,去成都的公园广场要门票吗，大概多少钱一个人？
10908,spot,514,description,从春熙路怎么坐公交或地铁到那个公园广场？
10909,spot,514,description,带小孩去成都的公园广场玩合适吗，有没有儿童设施？
10910,spot,514,description,成都的公园广场好不好玩，本地人推荐去哪个？
10911,spot,514,travel_tips,这个公园几点开门关门呢？晚上能进去逛不？
10912,spot,514,travel_tips,进去耍要门票不？大概逛一圈要花好多时间？
10913,spot,514,travel_tips,这个公园在哪儿哦？坐地铁或者公交咋个去方便？
10914,spot,514,travel_tips,带三岁多的小娃娃去耍合适不？有没有啥子儿童设施？
10915,spot,514,travel_tips,周末去人会不会多得打挤？平时去是不是清静些？
10916,spot,515,description,成都的公园一般早上几点开门，晚上几点关门呢？
10917,spot,515,description,去成都的公园玩要买门票吗，大概多少钱一张？
10918,spot,515,description,从春熙路坐地铁去人民公园应该怎么走，要换乘吗？
10919,spot,515,description,带三岁的小孩去成都的公园玩合适吗，有没有专门的儿童游乐区？
10920,spot,515,description,成都哪个公园最值得逛，是免费的吗，里面能划船或者喝茶吗？
10921,spot,514,cultural_context,市政公园一般早上几点开门，晚上几点关门啊？
10922,spot,514,cultural_context,去市政公园要买门票不，大概多少钱一个人？
10923,spot,514,cultural_context,从春熙路坐地铁怎么到市政公园，哪个站下最近？
10924,spot,514,cultural_context,市政公园里面好玩吗，有没有适合带小孩玩的地方？
10925,spot,514,cultural_context,市政公园适合老年人散步或者跳广场舞吗，人多不？
10926,spot,515,travel_tips,请问这个公园几点开门关门呢？早上和下午去有啥区别吗？
10927,spot,515,travel_tips,这里门票收多少钱？是免费随便进的吗？
10928,spot,515,travel_tips,这个园子在成都哪个位置？坐地铁或者公交怎么过去方便？
10929,spot,515,travel_tips,里面好玩不？大概逛一圈要多久，有没有啥特色步道或者休息亭？
10930,spot,515,travel_tips,带5岁小孩去合适吗？夏天去会不会太晒，需要准备啥？
10931,spot,515,cultural_context,汇尚公园早上几点开门？晚上关门吗？
10932,spot,515,cultural_context,去汇尚公园要买门票不？大概多少钱一个人？
10933,spot,515,cultural_context,这个公园具体在成都哪个位置？坐地铁或者公交怎么过去方便？
10934,spot,515,cultural_context,汇尚公园里面好玩吗？主要是看啥子风景或者有没有啥子特色？
10935,spot,515,cultural_context,带小朋友去汇尚公园耍合适不？有没有儿童游乐设施或者安全的活动区域？
10936,spot,517,description,成都的公园一般早上几点开门，晚上几点关门呢？
10937,spot,517,description,去人民公园喝茶掏耳朵大概要花多少钱？
10938,spot,517,description,从春熙路怎么坐地铁去浣花溪公园？
10939,spot,517,description,带5岁小孩去青龙湖湿地公园玩，有儿童游乐设施吗？
10940,spot,517,description,兴隆湖公园除了散步，还有哪些好玩的，适合情侣去吗？
10941,spot,517,cultural_context,这个乐园是免费的吗？需要买门票不？
10942,spot,517,cultural_context,请问这个儿童乐园几点开门，晚上开到几点呀？
10943,spot,517,cultural_context,这个乐园具体在哪个公园里头？坐地铁或者公交怎么过去方便？
10944,spot,517,cultural_context,里面都有啥玩的？滑梯秋千这些多不多，适合多大岁数的小孩？
10945,spot,517,cultural_context,带两岁半的娃去合适不？环境安不安全，有没有树荫可以歇脚？
10946,spot,517,travel_tips,周末上午去大概几点开门啊？我们想带娃去玩两三个小时。
10947,spot,517,travel_tips,这个地方是免费的吗？进去玩要不要提前预约或者买票？
10948,spot,517,travel_tips,请问具体在成都哪个位置？地铁能到吗，或者开车方便停车不？
10949,spot,517,travel_tips,里面有哪些适合5岁小孩玩的设施？好玩不，值不值得专门跑一趟？
10950,spot,517,travel_tips,带3岁多的孩子去合适吗？那些游乐设施安全不，大人能不能全程陪着？
10951,spot,520,description,成都的公园一般早上几点开门，晚上几点关门啊？
10952,spot,520,description,去成都的公园玩要门票吗，大概多少钱一个人？
10953,spot,520,description,从春熙路怎么坐车去人民公园？打车方便吗？
10954,spot,520,description,成都哪个公园最好玩，适合带小孩去野餐或者看花？
10955,spot,520,description,带老人去逛公园，有没有那种步道平缓、树荫多、能喝茶的推荐？
10956,spot,520,travel_tips,这个公园几点开门关门呢？上午去还是下午去人少一点？
10957,spot,520,travel_tips,进去要门票吗，还是完全免费的？
10958,spot,520,travel_tips,这个公园具体在哪儿啊，坐地铁或者公交怎么过去方便？
10959,spot,520,travel_tips,里面除了看湖和散步，还有没有其他好玩的，值不值得专门跑一趟？
10960,spot,520,travel_tips,带两岁多的小孩去推婴儿车方便吗？夏天这个点去会不会太晒？
10961,spot,520,cultural_context,琉璃公园几点开门关门呢？需要买门票吗？
10962,spot,520,cultural_context,琉璃公园在锦江区哪个位置啊，坐地铁或者公交怎么过去方便？
10963,spot,520,cultural_context,这个公园是不是就是以前那个琉璃厂改造的？里面好玩吗，大概能逛多久？
10964,spot,520,cultural_context,想周末带小孩去琉璃公园野餐或者放风筝，里面有没有大草坪和儿童设施？
10965,spot,520,cultural_context,网上看照片感觉挺有工业风，实际去过的朋友觉得值得专程跑一趟吗，环境怎么样？
10966,spot,522,description,成都的公园一般早上几点开门，晚上几点关门啊？
10967,spot,522,description,去成都的公园玩要买门票吗，大概多少钱一个人？
10968,spot,522,description,请问人民公园怎么去，坐地铁哪条线能到？
